BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter
-1.1650243992142169,-0.6545282204405988,-1.0537074725382642,0.8916981955744605,-0.9924381277101391,-0.9990662533019437,0.6859141436909362,-0.47836687276668777,-1.1719569164374335,-1.0275159813286803,-1.1025970199658974,-0.45153978821681606,-0.6364951587992,0.1989713762502269,-0.9032190812097862,-0.6192446003083016,0.14710258972650092,-0.24885304029649408,-0.2702605222989283
-1.514807855315914,0.3693465095617723,-1.1052969128267618,1.7375811996668922,-0.6780172135425764,-1.7758952276674904,1.7446528745977514,-0.23150138259263012,-1.8355528318637688,-0.8709287508639058,-1.6956712367379048,-0.7421604986350749,-0.5425019354899158,-0.5152430212403625,0.2755011309705836,-0.5883815228612687,-0.5526898359798732,-0.18311247709099548,-0.610580183328097
-0.7110312473684842,-0.9038384306290255,-0.43300888013998123,-0.12811258756262117,-1.3116181386794143,-0.22469751443106167,-0.3722554792920386,-1.5908028907746714,-0.10715223378366519,-1.2161950400721693,-0.3867195392594459,0.05630105351023116,-0.3287284306958081,0.797094347408038,-1.018040668373664,-0.2683817275717731,0.7427359564519982,-0.32354440663774114,0.4454419375265877
-0.03139463111089542,0.7516071929533166,-0.4085905390450594,0.45433426150359113,0.700206235234285,-0.19466816827981945,0.5659242543227637,-0.9710985700081707,0.647448755185863,0.4160691252219008,-0.1826115752077268,-0.901857628784733,-0.8274429357686754,-0.6384152399877788,-0.04298205369345026,-0.8385849117513301,-0.6525894596552154,-1.0614573965697243,-0.2655516847816418
0.12977512279820488,0.7757640878455985,0.7745587427323347,-0.7428452315254452,-0.39865558549104907,0.2665219978949052,-0.5039086418818919,-0.1847304989361615,0.21918833017960077,-0.5089513049365226,0.3717033941815925,-0.452332100076032,-0.2536169061225412,-0.6460655584199894,0.6189725519183314,-0.254142852858751,-0.6582673223212199,-0.394794884007419,-0.36081072643610385
0.02799010571593641,-0.11361647390259388,-0.5008074052371416,0.29095936859100185,0.21178266116942104,-0.0924804687995012,0.21038448007528757,0.3274805625836038,-0.17727648989072572,0.3233060714910638,-0.0988524059279646,0.43418246500937147,0.08701268940766163,0.9069594766070134,-0.6782911499620375,0.10611500921223549,0.9019292507083204,0.692975904343002,0.11629714556529211
1.1127419237655123,0.8902290775341811,0.27902256359441674,-0.3956528876359263,1.5440130630517008,0.7061274187446502,-0.07719916854327538,1.0871606116904178,0.8185570351266334,1.406386494237095,0.8713738862051283,-0.6036056690096084,-0.0780535059697844,-0.7983698768505276,1.5060631224413956,-0.16088938767571018,-0.8139373211814597,-0.5874599811366668,-0.5958561847992959
0.9815957072805718,-0.2437240531034131,1.1497002652813841,-1.0666661111752647,0.3770164340535097,1.0607636711934498,-1.05563351707208,0.8194298003045167,0.7679936780440497,0.5754833800026667,1.0559882926933055,0.5344233490094303,0.5783004255417559,-0.21264469095064503,0.2753243160080599,0.579872624886073,-0.1417586725607604,0.49351912374895274,0.046250686319057516
0.9573554993313931,-0.6673122155582613,0.19418521781504783,-0.6636104408302829,0.5390373798069723,0.8511131201178195,-0.732572319826505,1.0423016735069321,0.5909248961364307,0.8520904000440309,0.8620634369447153,1.766382463269808,2.5856714632294855,-0.3788199440251101,0.9965645220896603,2.572945082720963,-0.31470065104899914,2.4464820675558925,-0.4048200784685555
1.1239921102564312,-0.6106661423146177,1.4741931911783164,-1.2171887323057675,0.49908227986178344,1.3115717730679197,-1.2893016996941735,0.7810459065011096,0.9857112678430135,0.7079211053383139,1.22225825227388,2.0844869950603697,2.2846859565791204,0.07120061724747291,0.3961068821657468,2.308952356520986,0.25882233130039,0.0413925257091774,3.6100838516789695
0.975856164388966,-0.9504564174317824,1.6248031945530599,-1.2051930542264946,0.07310206556064977,1.239799785784901,-1.411606058622288,0.7138410829311479,0.855172677206008,0.4569129497807743,1.1143496437439482,2.3440320959640863,1.3327234394385388,2.883981183924699,-0.8187510966290029,1.4364217370176213,2.9252024207985885,1.6089005371979095,1.9291826957533007
