BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter
-1.6512611845757572,0.3410002666764895,-1.1351204244050221,1.7945050178113022,-0.8144804980414687,-1.8798652137125855,1.799981585598595,-0.3584419325655134,-1.9206802295499081,-1.037935688482558,-1.8051704432153222,-0.7632383274092847,-0.6174909853854598,-0.48437275701279126,0.13791667062195612,-0.6453658829019971,-0.5211987988834694,-0.2701617377510968,-0.593110831488843
-1.1156682425832107,-0.6231190003338242,-1.033029696029221,0.8665806937583079,-0.9302579348084734,-0.9570343640844803,0.6669386389023593,-0.44462261888130045,-1.1386507984019016,-0.9697037095800525,-1.0608181225913496,-0.43880163272447126,-0.637446635376805,0.22576181006381907,-0.9309807019410317,-0.6183140019093736,0.17410257136326895,-0.24789302909871416,-0.2599913530968972
-0.7377932310731121,-0.9347237357450702,-0.43230316248121226,-0.13746274439697803,-1.3700620686235825,-0.23565793487875425,-0.3877360326479146,-1.6322959415549327,-0.11147035529914176,-1.2684179864526128,-0.4002227911869426,0.058871275078768805,-0.3155446448422682,0.765397147648119,-0.9888751375175557,-0.2534621060586259,0.7136122569684634,-0.3345630888081582,0.4579114223486135
-0.03735750936519078,0.7843645957490679,-0.40728197707224023,0.4634634245104201,0.7099091522030095,-0.2053745921126687,0.583113533250408,-0.976335291272361,0.6443727714649421,0.41486231483020297,-0.1901950364463458,-0.9078105744873033,-0.835256964160169,-0.6353099661950948,-0.05393484558693631,-0.8464105246623737,-0.6498535125324321,-1.0660923281673353,-0.2707299571359628
0.1354100990121183,0.7673706428739814,0.7379990130223794,-0.7152111779277097,-0.3587518242522173,0.2647053576656627,-0.48248486049146166,-0.17433477218678686,0.22365736210353301,-0.4709818366757609,0.3655406830465603,-0.45977605816433265,-0.27341414129707614,-0.6282190889490713,0.5778479893056192,-0.2748752635467037,-0.6409166252917566,-0.403559622234512,-0.3600312852414004
-0.1794720559962125,-0.5724968987788366,-0.960675876013035,0.7424810695496398,0.14550592797572265,-0.4047320989367167,0.5427515350226371,0.5986754067511143,-0.6857436872840712,0.39061001702063314,-0.42214298281206675,0.1958233157205179,0.3896587577213028,-0.0716352663503281,0.36068019941128543,0.32036325236469126,-0.06002903312043464,1.0491066253205843,-0.38523759464577073
0.09844373664610716,0.16578237977672988,-0.2037063029197515,0.051000309494596476,0.16467776653271837,0.03652033783090824,0.03704057683679591,0.11981509108890145,0.07091517945000654,0.2176350634681936,0.044872031993082435,0.5164764698820251,-0.0744503754645432,1.4383290502190615,-1.0874737486151567,-0.025705886238619108,1.4089713672624782,0.49020887434354943,0.3899613184480959
1.113823982510182,0.8870043772136382,0.28057166770499486,-0.397680539569586,1.5425996444727859,0.7077122708483491,-0.07973259427657961,1.0874778978804527,0.8190273156725361,1.4058267682543193,0.8727131876842844,-0.6001157377265813,-0.07390446685007676,-0.7963207110850914,1.5048799999070481,-0.15707224328632982,-0.8113865471556693,-0.5846585670241652,-0.594638219027263
0.9862437431312904,-0.24648948382842342,1.14878204406191,-1.066600452144515,0.38415459673290836,1.0637760045429459,-1.0556960983701469,0.8249441638836931,0.7713048735162591,0.5828926466639985,1.0589069897218164,0.5416632333088549,0.588861195476791,-0.2144023092620483,0.28198800763857823,0.5908302935487011,-0.14398574802103403,0.4990138910244304,0.04548835326618517
0.9639453232090496,-0.6719089198261591,0.19767924029656828,-0.6703748790510444,0.5381064692131303,0.8566231194453018,-0.7394533675179717,1.0434404491512657,0.5999586232702339,0.8563646907485827,0.8692989204230468,1.821227004556055,2.6531137470266404,-0.36636790940943326,0.993754955690801,2.6392820103702226,-0.3009975918139886,2.494442411776011,-0.39722796797389337
1.1243214564159103,-0.6051692779329441,1.47116312316877,-1.2167730512511796,0.5021441143689789,1.3107233240175655,-1.286830302446639,0.7807864767851166,0.9860711055633414,0.7090709961419451,1.2224347386177032,2.0667920101712873,2.2685666858987625,0.052768706752256755,0.39846603567474553,2.2942879175202924,0.23773472727017145,0.03495976984791464,3.6020486625606294
1.0240086865673415,-1.006173699138564,1.6973164021687084,-1.240521140607259,0.10063214884494495,1.2901690937237507,-1.4570742692481244,0.7800602926577687,0.8867415728421753,0.5008386870840102,1.158914552033346,2.4332347532531857,1.4203295105426244,2.8996748440637736,-0.7865124999191916,1.524124081875188,2.9546294100092285,1.6587984531268076,2.0060793017514444
